"id","Asset","realizedPL","date_closed","date_open","initialUnits","financing","dividendAdjustment","account_var","already_in_db","trade_col","Net_Profit"
"40511","EUR_AUD",-3.0073,2025-11-26 16:04:57,2025-11-25 00:23:07,429,-0.1128,0,1,NA,"Long",-3.1201
"40519","EUR_AUD",-3.003,2025-11-26 16:05:00,2025-11-25 00:23:09,429,-0.1128,0,1,NA,"Long",-3.1158
"40595","EUR_AUD",-3.1875,2025-11-25 09:04:55,2025-11-25 01:27:23,429,-0.1128,0,1,NA,"Long",-3.3003
"40599","EUR_AUD",-3.2046,2025-11-25 09:04:55,2025-11-25 01:27:25,429,-0.1128,0,1,NA,"Long",-3.3174
"40603","EUR_AUD",-3.2046,2025-11-25 09:04:55,2025-11-25 01:27:26,429,-0.1128,0,1,NA,"Long",-3.3174
"40607","USD_CAD",-0.6424,2025-11-26 07:41:07,2025-11-25 01:27:30,620,0.0204,0,1,NA,"Long",-0.622
"40611","USD_CAD",-0.6424,2025-11-26 07:41:03,2025-11-25 01:27:32,620,0.0204,0,1,NA,"Long",-0.622
"40615","USD_CAD",-0.6424,2025-11-26 07:40:59,2025-11-25 01:27:33,620,0.0204,0,1,NA,"Long",-0.622
"40619","EUR_AUD",-3.2218,2025-11-25 09:04:55,2025-11-25 01:27:56,429,-0.1128,0,1,NA,"Long",-3.3346
"40623","EUR_AUD",-3.2132,2025-11-25 09:04:55,2025-11-25 01:27:58,429,-0.1128,0,1,NA,"Long",-3.326
"40627","EUR_AUD",-3.196,2025-11-25 09:04:55,2025-11-25 01:28:01,429,-0.1128,0,1,NA,"Long",-3.3088
"40711","EUR_AUD",0.7036,2025-11-26 08:54:52,2025-11-25 02:26:34,429,-0.1128,0,1,NA,"Long",0.5908
"40715","EUR_AUD",0.6993,2025-11-26 08:54:48,2025-11-25 02:26:36,429,-0.1128,0,1,NA,"Long",0.5865
"40719","EUR_AUD",4.2471,2025-11-26 01:48:00,2025-11-25 02:26:37,429,-0.1128,0,1,NA,"Long",4.1343
"40723","USD_CAD",-1.1067,2025-11-26 08:54:44,2025-11-25 02:26:41,620,0.0204,0,1,NA,"Long",-1.0863
"40727","USD_CAD",-1.1204,2025-11-26 08:54:41,2025-11-25 02:26:43,620,0.0204,0,1,NA,"Long",-1.1
"40731","USD_CAD",-1.1204,2025-11-26 08:54:37,2025-11-25 02:26:44,620,0.0204,0,1,NA,"Long",-1.1
"40735","EUR_AUD",-3.003,2025-11-27 01:00:49,2025-11-25 02:28:00,429,-0.1128,0,1,NA,"Long",-3.1158
"40739","EUR_AUD",-3.0159,2025-11-27 01:00:39,2025-11-25 02:28:02,429,-0.1128,0,1,NA,"Long",-3.1287
"40743","EUR_AUD",4.2686,2025-11-26 01:46:29,2025-11-25 02:28:04,429,-0.1128,0,1,NA,"Long",4.1558
"40815","EUR_AUD",-3.0159,2025-11-27 09:18:14,2025-11-25 03:28:24,429,-0.3013,0,1,NA,"Long",-3.3172
"40819","EUR_AUD",-3.0073,2025-11-27 09:18:14,2025-11-25 03:28:26,429,-0.3013,0,1,NA,"Long",-3.3086
"40823","EUR_AUD",4.2471,2025-11-26 01:43:25,2025-11-25 03:28:28,429,-0.1128,0,1,NA,"Long",4.1343
"40827","EUR_AUD",1.4329,2025-11-26 09:46:16,2025-11-25 03:29:18,429,-0.1128,0,1,NA,"Long",1.3201
"40831","EUR_AUD",1.3942,2025-11-26 09:46:12,2025-11-25 03:29:20,429,-0.1128,0,1,NA,"Long",1.2814
"40835","EUR_AUD",4.26,2025-11-26 01:44:01,2025-11-25 03:29:22,429,-0.1128,0,1,NA,"Long",4.1472
"40839","USD_CAD",-1.2707,2025-11-26 09:46:08,2025-11-25 03:29:27,620,0.0617,0,1,NA,"Long",-1.209
"40843","USD_CAD",-1.2706,2025-11-26 09:46:05,2025-11-25 03:29:29,620,0.0617,0,1,NA,"Long",-1.2089
"40847","USD_CAD",-1.3184,2025-11-26 09:46:01,2025-11-25 03:29:30,620,0.0617,0,1,NA,"Long",-1.2567
"41741","USD_SEK",-2.0968,2025-11-26 14:38:39,2025-11-25 14:29:52,235,0,0,1,NA,"Long",-2.0968
"41745","USD_SEK",-2.139,2025-11-26 14:38:35,2025-11-25 14:29:54,235,0,0,1,NA,"Long",-2.139
"41749","USD_SEK",1.2535,2025-11-25 23:06:21,2025-11-25 14:29:55,235,0,0,1,NA,"Long",1.2535
"41753","EUR_AUD",-1.8619,2025-11-26 20:44:18,2025-11-25 14:34:14,429,0,0,1,NA,"Long",-1.8619
"41757","EUR_AUD",-1.8619,2025-11-26 20:44:14,2025-11-25 14:34:16,429,0,0,1,NA,"Long",-1.8619
"41761","EUR_AUD",4.2557,2025-11-26 01:43:59,2025-11-25 14:34:18,429,0,0,1,NA,"Long",4.2557
"41765","SPX500_USD",8.6367,2025-11-26 04:34:46,2025-11-25 14:34:22,0.1,0,0,1,NA,"Long",8.6367
"41769","USD_CAD",-3.0006,2025-11-26 15:04:11,2025-11-25 14:34:25,621,0.0413,0,1,NA,"Long",-2.9593
"41773","USD_CAD",-3.004,2025-11-26 17:25:07,2025-11-25 14:34:27,621,0.0413,0,1,NA,"Long",-2.9627
"41777","USD_CAD",-2.9972,2025-11-26 17:24:38,2025-11-25 14:34:29,621,0.0413,0,1,NA,"Long",-2.9559
"41951","USD_SEK",-2.2435,2025-11-26 16:39:06,2025-11-25 16:29:52,235,0,0,1,NA,"Long",-2.2435
"41955","USD_SEK",-2.2423,2025-11-26 16:39:03,2025-11-25 16:29:54,235,0,0,1,NA,"Long",-2.2423
"41959","USD_SEK",-2.2422,2025-11-26 16:38:59,2025-11-25 16:29:55,235,0,0,1,NA,"Long",-2.2422
"41963","EUR_AUD",-0.1802,2025-11-26 22:43:52,2025-11-25 16:34:55,429,0,0,1,NA,"Long",-0.1802
"41967","EUR_AUD",-0.2016,2025-11-26 22:43:38,2025-11-25 16:34:57,429,0,0,1,NA,"Long",-0.2016
"41971","EUR_AUD",4.26,2025-11-26 01:41:46,2025-11-25 16:34:59,429,0,0,1,NA,"Long",4.26
"41975","SPX500_USD",12.8294,2025-11-26 22:43:31,2025-11-25 16:35:03,0.1,-0.1852,0.0166,1,NA,"Long",12.6608
"41979","USD_CAD",-3.0171,2025-11-26 13:15:51,2025-11-25 16:35:06,621,0.0413,0,1,NA,"Long",-2.9758
"41983","USD_CAD",-3.0102,2025-11-26 13:15:51,2025-11-25 16:35:08,621,0.0413,0,1,NA,"Long",-2.9689
"41987","USD_CAD",-3.0102,2025-11-26 13:15:51,2025-11-25 16:35:10,621,0.0413,0,1,NA,"Long",-2.9689
"42085","USD_SEK",-2.1745,2025-11-26 17:39:06,2025-11-25 17:31:02,235,0,0,1,NA,"Long",-2.1745
"42089","USD_SEK",-2.2015,2025-11-26 17:39:03,2025-11-25 17:31:04,235,0,0,1,NA,"Long",-2.2015
"42093","USD_SEK",1.2461,2025-11-25 23:07:48,2025-11-25 17:31:06,235,0,0,1,NA,"Long",1.2461
"42097","EUR_AUD",-0.2445,2025-11-26 23:44:40,2025-11-25 17:35:33,429,0,0,1,NA,"Long",-0.2445
"42101","EUR_AUD",-0.2402,2025-11-26 23:44:36,2025-11-25 17:35:35,429,0,0,1,NA,"Long",-0.2402
"42105","EUR_AUD",4.2471,2025-11-26 01:43:26,2025-11-25 17:35:37,429,0,0,1,NA,"Long",4.2471
"42109","SPX500_USD",11.6537,2025-11-26 23:44:32,2025-11-25 17:35:40,0.1,-0.1852,0.0166,1,NA,"Long",11.4851
"42113","USD_CAD",-3.0307,2025-11-26 13:15:51,2025-11-25 17:35:44,621,0.0413,0,1,NA,"Long",-2.9894
"42117","USD_CAD",-3.0307,2025-11-26 13:15:51,2025-11-25 17:35:46,621,0.0413,0,1,NA,"Long",-2.9894
"42121","USD_CAD",-3.0307,2025-11-26 13:15:51,2025-11-25 17:35:48,621,0.0413,0,1,NA,"Long",-2.9894
"42197","FR40_EUR",20.2306,2025-11-26 18:37:14,2025-11-25 18:31:00,0.1,-0.1755,0,1,NA,"Long",20.0551
"42203","USD_SEK",-1.6277,2025-11-26 18:39:29,2025-11-25 18:31:05,235,0,0,1,NA,"Long",-1.6277
"42207","USD_SEK",-1.6399,2025-11-26 18:39:25,2025-11-25 18:31:08,235,0,0,1,NA,"Long",-1.6399
"42211","USD_SEK",1.25,2025-11-25 22:46:14,2025-11-25 18:31:10,235,0,0,1,NA,"Long",1.25
"42215","EUR_AUD",-1.9391,2025-11-27 00:44:13,2025-11-25 18:36:06,429,0,0,1,NA,"Long",-1.9391
"42219","EUR_AUD",-1.8619,2025-11-27 00:44:09,2025-11-25 18:36:07,429,0,0,1,NA,"Long",-1.8619
"42223","EUR_AUD",4.2643,2025-11-26 01:46:10,2025-11-25 18:36:09,429,0,0,1,NA,"Long",4.2643
"42227","SPX500_USD",13.1029,2025-11-27 00:44:05,2025-11-25 18:36:13,0.1,-0.1852,0.0166,1,NA,"Long",12.9343
"42231","USD_CAD",-3,2025-11-26 14:29:31,2025-11-25 18:36:16,621,0.0413,0,1,NA,"Long",-2.9587
"42235","USD_CAD",-3,2025-11-26 14:29:31,2025-11-25 18:36:18,621,0.0413,0,1,NA,"Long",-2.9587
"42239","USD_CAD",-3,2025-11-26 14:29:31,2025-11-25 18:36:20,621,0.0413,0,1,NA,"Long",-2.9587
"42347","FR40_EUR",18.2269,2025-11-26 18:37:11,2025-11-25 19:30:22,0.1,-0.1755,0,1,NA,"Long",18.0514
"42367","EUR_AUD",-1.7117,2025-11-27 01:44:16,2025-11-25 19:35:13,429,0,0,1,NA,"Long",-1.7117
"42371","EUR_AUD",-1.7374,2025-11-27 01:44:12,2025-11-25 19:35:15,429,0,0,1,NA,"Long",-1.7374
"42375","EUR_AUD",4.2514,2025-11-26 01:45:49,2025-11-25 19:35:17,429,0,0,1,NA,"Long",4.2514
"42379","SPX500_USD",14.9789,2025-11-27 01:44:08,2025-11-25 19:35:20,0.1,-0.1852,0.0166,1,NA,"Long",14.8103
"42383","USD_CAD",-3,2025-11-26 14:29:31,2025-11-25 19:35:24,621,0.0413,0,1,NA,"Long",-2.9587
"42473","EUR_AUD",-3.0244,2025-11-27 01:00:59,2025-11-25 20:30:00,429,0,0,1,NA,"Long",-3.0244
"42477","EUR_AUD",-3.0244,2025-11-27 01:00:59,2025-11-25 20:30:02,429,0,0,1,NA,"Long",-3.0244
"42481","EUR_AUD",4.2643,2025-11-26 01:46:27,2025-11-25 20:30:04,429,0,0,1,NA,"Long",4.2643
"42485","SPX500_USD",17.2239,2025-11-27 02:43:34,2025-11-25 20:30:07,0.1,-0.1852,0.0166,1,NA,"Long",17.0553
"42489","USD_CAD",-3.0475,2025-11-26 14:29:30,2025-11-25 20:30:11,621,0.0413,0,1,NA,"Long",-3.0062
"42493","USD_CAD",-3.0475,2025-11-26 14:29:30,2025-11-25 20:30:13,621,0.0413,0,1,NA,"Long",-3.0062
"42497","USD_CAD",-3.0475,2025-11-26 14:29:30,2025-11-25 20:30:14,621,0.0413,0,1,NA,"Long",-3.0062
"42618","EUR_AUD",-2.6469,2025-11-27 03:43:53,2025-11-25 21:29:47,429,0,0,1,NA,"Long",-2.6469
"42622","EUR_AUD",-2.6426,2025-11-27 03:43:50,2025-11-25 21:29:49,429,0,0,1,NA,"Long",-2.6426
"42626","EUR_AUD",4.2514,2025-11-26 01:45:44,2025-11-25 21:29:51,429,0,0,1,NA,"Long",4.2514
"42630","SPX500_USD",21.1496,2025-11-27 03:43:46,2025-11-25 21:29:54,0.1,-0.1852,0.0166,1,NA,"Long",20.981
"42634","USD_CAD",-2.9971,2025-11-26 17:27:19,2025-11-25 21:29:58,621,0.0413,0,1,NA,"Long",-2.9558
"42638","USD_CAD",-2.9971,2025-11-26 17:27:19,2025-11-25 21:30:00,621,0.0413,0,1,NA,"Long",-2.9558
"42642","USD_CAD",-2.9971,2025-11-26 17:27:19,2025-11-25 21:30:01,621,0.0413,0,1,NA,"Long",-2.9558
"42736","EUR_AUD",-3.003,2025-11-26 14:26:32,2025-11-25 22:29:54,429,0,0,1,NA,"Long",-3.003
"42740","EUR_AUD",-3.0073,2025-11-26 14:26:30,2025-11-25 22:29:56,429,0,0,1,NA,"Long",-3.0073
"42744","EUR_AUD",-3.003,2025-11-26 14:26:30,2025-11-25 22:29:58,429,0,0,1,NA,"Long",-3.003
"42748","SPX500_USD",20.4544,2025-11-27 04:43:34,2025-11-25 22:30:02,0.1,-0.1852,0.0166,1,NA,"Long",20.2858
"42752","USD_CAD",-3.0096,2025-11-26 12:41:31,2025-11-25 22:30:06,621,0.0413,0,1,NA,"Long",-2.9683
"42756","USD_CAD",-3.0096,2025-11-26 12:41:31,2025-11-25 22:30:08,621,0.0413,0,1,NA,"Long",-2.9683
"42760","USD_CAD",-3.0165,2025-11-26 12:41:31,2025-11-25 22:30:10,621,0.0413,0,1,NA,"Long",-2.9752
"42878","FR40_EUR",17.7837,2025-11-26 18:37:07,2025-11-25 23:31:49,0.1,-0.1755,0,1,NA,"Long",17.6082
"43049","FR40_EUR",12.4661,2025-11-26 18:39:21,2025-11-26 00:29:11,0.1,-0.1755,0,1,NA,"Long",12.2906
"43053","USD_SEK",-1.2659,2025-11-27 00:39:24,2025-11-26 00:29:15,235,0,0,1,NA,"Long",-1.2659
"43057","USD_SEK",-1.3343,2025-11-27 00:39:20,2025-11-26 00:29:16,235,0,0,1,NA,"Long",-1.3343
"43061","USD_SEK",-1.3243,2025-11-27 00:39:17,2025-11-26 00:29:18,235,0,0,1,NA,"Long",-1.3243
"43205","FR40_EUR",6.3674,2025-11-26 19:38:48,2025-11-26 01:29:39,0.1,-0.1755,0,1,NA,"Long",6.1919
"43209","USD_SEK",-1.7196,2025-11-27 01:39:10,2025-11-26 01:29:42,235,0,0,1,NA,"Long",-1.7196
"43213","USD_SEK",-1.646,2025-11-27 01:39:06,2025-11-26 01:29:44,235,0,0,1,NA,"Long",-1.646
"43217","USD_SEK",-1.646,2025-11-27 01:39:03,2025-11-26 01:29:46,235,0,0,1,NA,"Long",-1.646
"43227","EUR_AUD",-3.0674,2025-11-26 11:30:59,2025-11-26 01:34:23,429,0,0,1,NA,"Long",-3.0674
"43231","EUR_AUD",-3.1102,2025-11-26 11:30:59,2025-11-26 01:34:24,429,0,0,1,NA,"Long",-3.1102
"43235","EUR_AUD",-3.1102,2025-11-26 11:30:59,2025-11-26 01:34:26,429,0,0,1,NA,"Long",-3.1102
"43239","SPX500_USD",18.2664,2025-11-27 07:43:53,2025-11-26 01:34:30,0.1,-0.1852,0.0166,1,NA,"Long",18.0978
"43243","USD_CAD",-3.0091,2025-11-27 02:49:41,2025-11-26 01:34:33,621,0.0413,0,1,NA,"Long",-2.9678
"43247","USD_CAD",-3.0091,2025-11-27 02:49:41,2025-11-26 01:34:35,621,0.0413,0,1,NA,"Long",-2.9678
"43251","USD_CAD",-3.0091,2025-11-27 02:49:41,2025-11-26 01:34:37,621,0.0413,0,1,NA,"Long",-2.9678
"43515","FR40_EUR",4.764,2025-11-26 20:38:31,2025-11-26 02:25:25,0.1,-0.1755,0,1,NA,"Long",4.5885
"43519","USD_SEK",-1.5371,2025-11-27 02:38:39,2025-11-26 02:25:29,235,0,0,1,NA,"Long",-1.5371
"43523","USD_SEK",-1.5142,2025-11-27 02:38:36,2025-11-26 02:25:31,235,0,0,1,NA,"Long",-1.5142
"43527","USD_SEK",-1.531,2025-11-27 02:38:32,2025-11-26 02:25:33,235,0,0,1,NA,"Long",-1.531
"43683","FR40_EUR",5.2133,2025-11-26 21:39:04,2025-11-26 03:24:50,0.1,-0.1755,0,1,NA,"Long",5.0378
"43687","USD_SEK",-2.1131,2025-11-27 03:38:54,2025-11-26 03:24:54,235,0,0,1,NA,"Long",-2.1131
"43691","USD_SEK",-2.1031,2025-11-27 03:38:50,2025-11-26 03:24:56,235,0,0,1,NA,"Long",-2.1031
"43695","USD_SEK",-2.1035,2025-11-27 03:38:46,2025-11-26 03:24:57,235,0,0,1,NA,"Long",-2.1035
"43789","FR40_EUR",2.6436,2025-11-26 22:38:44,2025-11-26 04:25:13,0.1,-0.1755,0,1,NA,"Long",2.4681
"43793","USD_SEK",-0.8964,2025-11-27 04:39:05,2025-11-26 04:25:16,235,0,0,1,NA,"Long",-0.8964
"43797","USD_SEK",-0.8652,2025-11-27 04:39:01,2025-11-26 04:25:18,235,0,0,1,NA,"Long",-0.8652
"43801","USD_SEK",-0.911,2025-11-27 04:38:58,2025-11-26 04:25:20,235,0,0,1,NA,"Long",-0.911
"43947","FR40_EUR",0.3374,2025-11-26 23:39:27,2025-11-26 05:25:03,0.1,-0.1755,0,1,NA,"Long",0.1619
"43951","USD_SEK",-0.9378,2025-11-27 05:38:46,2025-11-26 05:25:06,235,0,0,1,NA,"Long",-0.9378
"43955","USD_SEK",-0.9378,2025-11-27 05:38:42,2025-11-26 05:25:08,235,0,0,1,NA,"Long",-0.9378
"43959","USD_SEK",-0.9584,2025-11-27 05:38:39,2025-11-26 05:25:10,235,0,0,1,NA,"Long",-0.9584
"44112","FR40_EUR",5.6535,2025-11-27 00:39:13,2025-11-26 06:24:58,0.1,-0.1755,0,1,NA,"Long",5.478
"44116","USD_SEK",-1.1937,2025-11-27 06:38:23,2025-11-26 06:25:01,235,0,0,1,NA,"Long",-1.1937
"44120","USD_SEK",-1.1929,2025-11-27 06:38:19,2025-11-26 06:25:03,235,0,0,1,NA,"Long",-1.1929
"44124","USD_SEK",-1.1983,2025-11-27 06:38:15,2025-11-26 06:25:05,235,0,0,1,NA,"Long",-1.1983
"44252","FR40_EUR",4.0586,2025-11-27 01:38:59,2025-11-26 07:24:59,0.1,-0.1755,0,1,NA,"Long",3.8831
"44256","USD_SEK",-1.33,2025-11-27 07:38:51,2025-11-26 07:25:03,235,0,0,1,NA,"Long",-1.33
"44260","USD_SEK",-1.3323,2025-11-27 07:38:47,2025-11-26 07:25:05,235,0,0,1,NA,"Long",-1.3323
"44264","USD_SEK",-1.3441,2025-11-27 07:38:43,2025-11-26 07:25:07,235,0,0,1,NA,"Long",-1.3441
"44631","USD_SEK",-1.8949,2025-11-27 09:39:21,2025-11-26 09:31:19,234,0.0332,0,1,NA,"Long",-1.8617
"44637","USD_SEK",-1.9317,2025-11-27 09:39:17,2025-11-26 09:31:21,234,0.0332,0,1,NA,"Long",-1.8985
"44641","USD_SEK",-1.8824,2025-11-27 09:39:13,2025-11-26 09:31:23,234,0.0332,0,1,NA,"Long",-1.8492
"44653","EUR_AUD",-3.0759,2025-11-26 11:31:11,2025-11-26 09:36:04,429,0,0,1,NA,"Long",-3.0759
"44657","EUR_AUD",-3.0759,2025-11-26 11:31:11,2025-11-26 09:36:06,429,0,0,1,NA,"Long",-3.0759
"44663","EUR_AUD",-3.0759,2025-11-26 11:31:11,2025-11-26 09:36:07,429,0,0,1,NA,"Long",-3.0759
"44677","USD_CAD",-3.007,2025-11-27 02:54:28,2025-11-26 09:36:15,622,0,0,1,NA,"Long",-3.007
"44683","USD_CAD",-3.0131,2025-11-27 02:53:07,2025-11-26 09:36:16,622,0,0,1,NA,"Long",-3.0131
"44689","USD_CAD",-3.0075,2025-11-27 02:55:23,2025-11-26 09:36:18,622,0,0,1,NA,"Long",-3.0075
"44899","USD_SEK",-1.9376,2025-11-27 10:39:36,2025-11-26 10:30:17,234,0.0332,0,1,NA,"Long",-1.9044
"44903","USD_SEK",-1.9452,2025-11-27 10:39:32,2025-11-26 10:30:19,234,0.0332,0,1,NA,"Long",-1.912
"44907","USD_SEK",-1.9589,2025-11-27 10:39:28,2025-11-26 10:30:21,234,0.0332,0,1,NA,"Long",-1.9257
"44915","EUR_AUD",-3.0073,2025-11-26 14:29:30,2025-11-26 10:35:10,429,0,0,1,NA,"Long",-3.0073
"44919","EUR_AUD",-3.0073,2025-11-26 14:29:30,2025-11-26 10:35:12,429,0,0,1,NA,"Long",-3.0073
"44923","EUR_AUD",-3.0073,2025-11-26 14:29:30,2025-11-26 10:35:14,429,0,0,1,NA,"Long",-3.0073
"44927","SPX500_USD",7.3421,2025-11-27 18:59:32,2025-11-26 10:35:18,0.1,-0.1861,0,1,NA,"Long",7.156
"44931","USD_CAD",-3.0069,2025-11-27 02:57:37,2025-11-26 10:35:21,622,0,0,1,NA,"Long",-3.0069
"44935","USD_CAD",-3.0069,2025-11-27 02:57:37,2025-11-26 10:35:23,622,0,0,1,NA,"Long",-3.0069
"44939","USD_CAD",-3.0069,2025-11-27 02:57:37,2025-11-26 10:35:25,622,0,0,1,NA,"Long",-3.0069
"45098","USD_SEK",-1.8258,2025-11-27 11:39:13,2025-11-26 11:30:56,234,0.0332,0,1,NA,"Long",-1.7926
"45102","USD_SEK",-1.822,2025-11-27 11:39:10,2025-11-26 11:30:58,234,0.0332,0,1,NA,"Long",-1.7888
"45112","USD_SEK",-1.7817,2025-11-27 11:39:06,2025-11-26 11:30:59,234,0.0332,0,1,NA,"Long",-1.7485
"45150","EUR_AUD",-3.003,2025-11-27 04:10:46,2025-11-26 11:35:31,429,0,0,1,NA,"Long",-3.003
"45154","EUR_AUD",-3.003,2025-11-27 04:10:46,2025-11-26 11:35:33,429,0,0,1,NA,"Long",-3.003
"45158","EUR_AUD",-3.0073,2025-11-27 04:10:46,2025-11-26 11:35:35,429,0,0,1,NA,"Long",-3.0073
"45162","SPX500_USD",6.55,2025-11-27 18:59:29,2025-11-26 11:35:38,0.1,-0.1861,0,1,NA,"Long",6.3639
"45166","USD_CAD",-3.0075,2025-11-27 02:55:23,2025-11-26 11:35:42,622,0,0,1,NA,"Long",-3.0075
"45170","USD_CAD",-3.0075,2025-11-27 02:55:23,2025-11-26 11:35:44,622,0,0,1,NA,"Long",-3.0075
"45174","USD_CAD",-3.0075,2025-11-27 02:55:24,2025-11-26 11:35:45,622,0,0,1,NA,"Long",-3.0075
"45316","USD_SEK",-1.922,2025-11-27 12:40:06,2025-11-26 12:30:37,234,0.0332,0,1,NA,"Long",-1.8888
"45320","USD_SEK",-1.8301,2025-11-27 12:40:02,2025-11-26 12:30:39,234,0.0332,0,1,NA,"Long",-1.7969
"45324","USD_SEK",-1.8343,2025-11-27 12:39:58,2025-11-26 12:30:41,234,0.0332,0,1,NA,"Long",-1.8011
"45332","EUR_AUD",-3.003,2025-11-27 10:44:30,2025-11-26 12:35:30,429,-0.1885,0,1,NA,"Long",-3.1915
"45336","EUR_AUD",-3.003,2025-11-27 09:18:21,2025-11-26 12:35:32,429,-0.1885,0,1,NA,"Long",-3.1915
"45340","EUR_AUD",-3.003,2025-11-27 10:44:30,2025-11-26 12:35:34,429,-0.1885,0,1,NA,"Long",-3.1915
"45344","SPX500_USD",5.5141,2025-11-27 18:59:25,2025-11-26 12:35:38,0.1,-0.1861,0,1,NA,"Long",5.328
"45348","USD_CAD",-3.0055,2025-11-27 05:19:48,2025-11-26 12:35:41,622,0,0,1,NA,"Long",-3.0055
"45352","USD_CAD",-3.0055,2025-11-27 05:19:48,2025-11-26 12:35:43,622,0,0,1,NA,"Long",-3.0055
"45356","USD_CAD",-3.0055,2025-11-27 05:19:48,2025-11-26 12:35:45,622,0,0,1,NA,"Long",-3.0055
"45600","USD_SEK",-1.6061,2025-11-27 13:40:07,2025-11-26 13:31:03,234,0.0332,0,1,NA,"Long",-1.5729
"45604","USD_SEK",-1.6479,2025-11-27 13:40:03,2025-11-26 13:31:04,234,0.0332,0,1,NA,"Long",-1.6147
"45608","USD_SEK",-1.6441,2025-11-27 13:40:00,2025-11-26 13:31:06,234,0.0332,0,1,NA,"Long",-1.6109
"45616","EUR_AUD",-3.003,2025-11-27 09:18:19,2025-11-26 13:35:16,429,-0.1885,0,1,NA,"Long",-3.1915
"45620","EUR_AUD",-3.0116,2025-11-27 09:18:21,2025-11-26 13:35:17,429,-0.1885,0,1,NA,"Long",-3.2001
"45624","EUR_AUD",-3.0116,2025-11-27 09:18:21,2025-11-26 13:35:19,429,-0.1885,0,1,NA,"Long",-3.2001
"45628","SPX500_USD",5.1825,2025-11-27 19:36:01,2025-11-26 13:35:23,0.1,-0.1861,0,1,NA,"Long",4.9964
"45632","USD_CAD",-3.0125,2025-11-27 06:00:48,2025-11-26 13:35:27,622,0,0,1,NA,"Long",-3.0125
"45636","USD_CAD",-3.0125,2025-11-27 06:00:48,2025-11-26 13:35:28,622,0,0,1,NA,"Long",-3.0125
"45640","USD_CAD",-3.0125,2025-11-27 06:00:48,2025-11-26 13:35:30,622,0,0,1,NA,"Long",-3.0125
"45852","USD_SEK",-1.0029,2025-11-27 14:41:16,2025-11-26 14:31:04,234,0.0332,0,1,NA,"Long",-0.9697
"45856","USD_SEK",-1.0044,2025-11-27 14:41:13,2025-11-26 14:31:06,234,0.0332,0,1,NA,"Long",-0.9712
"45864","USD_SEK",1.2385,2025-11-26 23:37:18,2025-11-26 14:31:08,234,0,0,1,NA,"Long",1.2385
"45874","EUR_AUD",-3.0073,2025-11-27 15:53:24,2025-11-26 14:35:29,429,-0.1885,0,1,NA,"Long",-3.1958
"45878","EUR_AUD",-3.003,2025-11-27 15:48:11,2025-11-26 14:35:31,429,-0.1885,0,1,NA,"Long",-3.1915
"45882","EUR_AUD",-3.003,2025-11-27 15:48:07,2025-11-26 14:35:33,429,-0.1885,0,1,NA,"Long",-3.1915
"45886","SPX500_USD",4.6051,2025-11-27 20:42:15,2025-11-26 14:35:37,0.1,-0.1861,0,1,NA,"Long",4.419
"45890","USD_CAD",-3.0007,2025-11-27 13:04:44,2025-11-26 14:35:40,622,0,0,1,NA,"Long",-3.0007
"45894","USD_CAD",-3.0007,2025-11-27 13:04:44,2025-11-26 14:35:42,622,0,0,1,NA,"Long",-3.0007
"45898","USD_CAD",-3.001,2025-11-27 13:04:03,2025-11-26 14:35:44,622,0,0,1,NA,"Long",-3.001
"46092","USD_SEK",-1.15,2025-11-27 15:40:49,2025-11-26 15:30:40,234,0.0332,0,1,NA,"Long",-1.1168
"46096","USD_SEK",-1.1508,2025-11-27 15:40:46,2025-11-26 15:30:42,234,0.0332,0,1,NA,"Long",-1.1176
"46100","USD_SEK",-1.1508,2025-11-27 15:40:42,2025-11-26 15:30:44,234,0.0332,0,1,NA,"Long",-1.1176
"46104","EUR_AUD",-3.003,2025-11-27 15:38:05,2025-11-26 15:35:04,429,-0.1885,0,1,NA,"Long",-3.1915
"46108","EUR_AUD",-3.003,2025-11-27 15:38:05,2025-11-26 15:35:06,429,-0.1885,0,1,NA,"Long",-3.1915
"46112","EUR_AUD",-3.0073,2025-11-27 15:38:05,2025-11-26 15:35:08,429,-0.1885,0,1,NA,"Long",-3.1958
"46120","SPX500_USD",4.7887,2025-11-27 21:42:43,2025-11-26 15:35:11,0.1,-0.1861,0,1,NA,"Long",4.6026
"46124","USD_CAD",-3.0012,2025-11-27 13:00:35,2025-11-26 15:35:15,622,0,0,1,NA,"Long",-3.0012
"46128","USD_CAD",-3.0012,2025-11-27 13:00:35,2025-11-26 15:35:17,622,0,0,1,NA,"Long",-3.0012
"46132","USD_CAD",-3.0012,2025-11-27 13:00:35,2025-11-26 15:35:19,622,0,0,1,NA,"Long",-3.0012
"46324","USD_SEK",-0.7475,2025-11-27 19:03:45,2025-11-26 16:31:25,234,0.0332,0,1,NA,"Long",-0.7143
"46328","USD_SEK",-0.7569,2025-11-27 19:03:42,2025-11-26 16:31:27,234,0.0332,0,1,NA,"Long",-0.7237
"46332","USD_SEK",-0.7201,2025-11-27 19:03:38,2025-11-26 16:31:29,234,0.0332,0,1,NA,"Long",-0.6869
"46340","EUR_AUD",-3.003,2025-11-27 20:34:35,2025-11-26 16:36:06,429,-0.1885,0,1,NA,"Long",-3.1915
"46344","EUR_AUD",-3.0159,2025-11-27 20:34:35,2025-11-26 16:36:07,429,-0.1885,0,1,NA,"Long",-3.2044
